trip_id,arrival_time,departure_time,stop_id,stop_sequence,stop_headsign,pickup_type,drop_off_type,shape_dist_traveled,timepoint
534538448,05:00:00,05:00:00,35317,1,,0,0,0.0,1
534538448,05:01:01,05:01:01,23750,9,,0,0,1606.2,0
534538448,05:01:37,05:01:37,23770,14,,0,0,2583.7,0
534538448,05:02:15,05:02:15,81364,21,,0,0,3585.8,0
534538448,05:03:16,05:03:16,82205,25,,0,0,5203.1,0
534538448,05:03:53,05:03:53,82207,29,,0,0,6194.5,0
534538448,05:04:32,05:04:32,82216,33,,0,0,7208.1,0
534538448,05:05:34,05:05:34,82227,43,,0,0,8859.7,0
534538448,05:06:00,05:06:00,82235,46,,0,0,9559.2,1
534538448,05:06:23,05:06:23,82237,49,,0,0,10144.9,0
534538448,05:07:16,05:07:16,82247,55,,0,0,11507.5,0
534538448,05:08:08,05:08:08,23370,62,,0,0,12838.1,0
534538448,05:09:00,05:09:00,23390,72,,0,0,14159.6,1
534538448,05:10:12,05:10:12,23420,86,,0,0,15752.0,0
534538448,05:10:41,05:10:41,23421,89,,0,0,16401.8,0
534538448,05:11:02,05:11:02,16440,92,,0,0,16862.2,0
534538448,05:11:52,05:11:52,16460,97,,0,0,17993.1,0
534538448,05:12:57,05:12:57,16480,109,,0,0,19437.2,0
534538448,05:14:00,05:14:00,9589,114,,0,0,20824.0,0
534538448,05:15:00,05:15:00,9605,121,,0,0,22164.0,1
686405448,05:15:00,05:15:00,9605,1,,0,0,0.0,1
686405448,05:15:57,05:15:57,9610,4,,0,0,910.8,0
686405448,05:18:00,05:18:00,9575,16,,0,0,2878.7,1
686405448,05:18:59,05:18:59,10917,23,,0,0,3649.6,0
686405448,05:20:31,05:20:31,29240,36,,0,0,4849.6,0
686405448,05:22:00,05:22:00,29242,47,,0,0,6016.7,1
686405448,05:22:35,05:22:35,25765,67,,0,0,7003.2,0
686405448,05:24:48,05:24:48,25790,104,,0,0,10752.7,0
686405448,05:25:03,05:25:03,25201,110,,0,0,11174.0,0
686405448,05:25:43,05:25:43,29920,116,,0,0,12287.8,0
686405448,05:26:13,05:26:13,29930,119,,0,0,13136.2,0
686405448,05:27:00,05:27:00,10513,130,,0,0,14457.1,1
686405448,05:27:43,05:27:43,10515,135,,0,0,15605.7,0
686405448,05:28:37,05:28:37,10010,145,,0,0,17060.3,0
686405448,05:29:01,05:29:01,10020,153,,0,0,17708.4,0
686405448,05:29:22,05:29:22,25840,160,,0,0,18273.1,0
686405448,05:30:10,05:30:10,25860,163,,0,0,19567.4,0
686405448,05:31:00,05:31:00,25880,166,,0,0,20913.7,1
686405448,05:31:20,05:31:20,25890,168,,0,0,21561.2,0
686405448,05:31:40,05:31:40,25900,170,,0,0,22228.8,0
686405448,05:32:22,05:32:22,25920,173,,0,0,23607.1,0
686405448,05:33:01,05:33:01,25940,176,,0,0,24893.6,0
686405448,05:33:40,05:33:40,25960,182,,0,0,26202.5,0
686405448,05:34:12,05:34:12,25980,187,,0,0,27234.6,0
686405448,05:34:44,05:34:44,26000,195,,0,0,28281.7,0
686405448,05:35:00,05:35:00,26010,200,,0,0,28826.8,1
686405448,05:35:21,05:35:21,26020,204,,0,0,29520.3,0
686405448,05:35:42,05:35:42,26030,207,,0,0,30223.2,0
686405448,05:36:20,05:36:20,26050,212,,0,0,31514.9,0
686405448,05:36:58,05:36:58,26060,216,,0,0,32808.8,0
686405448,05:37:37,05:37:37,26080,221,,0,0,34098.6,0
