trip_id,arrival_time,departure_time,stop_id,stop_sequence,stop_headsign,pickup_type,drop_off_type,shape_dist_traveled,timepoint
534486538,05:13:00,05:13:00,35317,1,,0,0,0.0,1
534486538,05:14:01,05:14:01,23750,9,,0,0,1606.2,0
534486538,05:14:37,05:14:37,23770,14,,0,0,2583.7,0
534486538,05:15:15,05:15:15,81364,21,,0,0,3585.8,0
534486538,05:16:16,05:16:16,82205,25,,0,0,5203.1,0
534486538,05:16:53,05:16:53,82207,29,,0,0,6194.5,0
534486538,05:17:32,05:17:32,82216,33,,0,0,7208.1,0
534486538,05:18:34,05:18:34,82227,43,,0,0,8859.7,0
534486538,05:19:00,05:19:00,82235,46,,0,0,9559.2,1
534486538,05:19:23,05:19:23,82237,49,,0,0,10144.9,0
534486538,05:20:16,05:20:16,82247,55,,0,0,11507.5,0
534486538,05:21:08,05:21:08,23370,62,,0,0,12838.1,0
534486538,05:22:00,05:22:00,23390,72,,0,0,14159.6,1
534486538,05:23:12,05:23:12,23420,86,,0,0,15752.0,0
534486538,05:23:41,05:23:41,23421,89,,0,0,16401.8,0
534486538,05:24:02,05:24:02,16440,92,,0,0,16862.2,0
534486538,05:24:52,05:24:52,16460,97,,0,0,17993.1,0
534486538,05:25:57,05:25:57,16480,109,,0,0,19437.2,0
534486538,05:27:00,05:27:00,9589,114,,0,0,20824.0,0
724948068,05:28:00,05:28:00,9605,1,,0,0,0.0,1
534486538,05:28:00,05:28:00,9605,121,,0,0,22164.0,1
724948068,05:28:38,05:28:38,9610,4,,0,0,910.8,0
724948068,05:30:00,05:30:00,9575,16,,0,0,2878.7,1
724948068,05:30:44,05:30:44,10917,23,,0,0,3649.6,0
724948068,05:31:53,05:31:53,29240,36,,0,0,4849.6,0
724948068,05:33:00,05:33:00,29242,47,,0,0,6016.7,1
724948068,05:33:42,05:33:42,25765,67,,0,0,7003.2,0
724948068,05:36:22,05:36:22,25790,104,,0,0,10752.7,0
724948068,05:36:40,05:36:40,25201,110,,0,0,11174.0,0
724948068,05:37:28,05:37:28,29920,116,,0,0,12287.8,0
724948068,05:38:04,05:38:04,29930,119,,0,0,13136.2,0
724948068,05:39:00,05:39:00,10513,130,,0,0,14457.1,1
724948068,05:39:43,05:39:43,10515,135,,0,0,15605.7,0
724948068,05:40:37,05:40:37,10010,145,,0,0,17060.3,0
724948068,05:41:01,05:41:01,10020,153,,0,0,17708.4,0
724948068,05:41:22,05:41:22,25840,160,,0,0,18273.1,0
724948068,05:42:10,05:42:10,25860,163,,0,0,19567.4,0
724948068,05:43:00,05:43:00,25880,166,,0,0,20913.7,1
724948068,05:43:20,05:43:20,25890,168,,0,0,21561.2,0
724948068,05:43:40,05:43:40,25900,170,,0,0,22228.8,0
724948068,05:44:22,05:44:22,25920,173,,0,0,23607.1,0
724948068,05:45:01,05:45:01,25940,176,,0,0,24893.6,0
724948068,05:45:40,05:45:40,25960,182,,0,0,26202.5,0
724948068,05:46:12,05:46:12,25980,187,,0,0,27234.6,0
724948068,05:46:44,05:46:44,26000,195,,0,0,28281.7,0
724948068,05:47:00,05:47:00,26010,200,,0,0,28826.8,1
724948068,05:47:21,05:47:21,26020,204,,0,0,29520.3,0
724948068,05:47:42,05:47:42,26030,207,,0,0,30223.2,0
724948068,05:48:20,05:48:20,26050,212,,0,0,31514.9,0
724948068,05:48:58,05:48:58,26060,216,,0,0,32808.8,0
724948068,05:49:37,05:49:37,26080,221,,0,0,34098.6,0
724948068,05:50:17,05:50:17,26100,232,,0,0,35450.1,0
724948068,05:50:36,05:50:36,26110,234,,0,0,36099.4,0
724948068,05:51:00,05:51:00,10860,240,,0,0,36903.1,1
724948068,05:51:22,05:51:22,10870,243,,0,0,37342.5,0
724948068,05:51:55,05:51:55,35230,249,,0,0,37976.4,0
724948068,05:52:43,05:52:43,38670,252,,0,0,38931.6,0
724948068,05:53:12,05:53:12,38680,254,,0,0,39494.9,0
724948068,05:54:24,05:54:24,38700,257,,0,0,40916.9,0
724948068,05:55:26,05:55:26,38720,264,,0,0,42147.9,0
724948068,05:56:00,05:56:00,38730,267,,0,0,42809.4,1
724948068,05:56:33,05:56:33,82120,272,,0,0,43500.3,0
724948068,05:57:04,05:57:04,82130,275,,0,0,44157.9,0
724948068,05:57:39,05:57:39,82140,278,,0,0,44871.5,0
724948068,05:58:51,05:58:51,38810,286,,0,0,46395.0,0
724948068,05:59:44,05:59:44,82160,292,,0,0,47494.3,0
724948068,06:03:00,06:03:00,81301,322,,0,0,51605.0,1
724948288,06:19:00,06:19:00,81301,1,,0,0,0.0,1
724948288,06:22:33,06:22:33,82230,35,,0,0,4607.9,0
724948288,06:23:19,06:23:19,39350,38,,0,0,5607.9,0
724948288,06:24:32,06:24:32,82250,47,,0,0,7193.7,0
724948288,06:24:58,06:24:58,82260,50,,0,0,7751.4,0
724948288,06:26:00,06:26:00,38050,57,,0,0,9095.8,1
724948288,06:26:34,06:26:34,38060,59,,0,0,9648.8,0
724948288,06:27:56,06:27:56,38080,66,,0,0,10972.9,0
724948288,06:28:44,06:28:44,38090,69,,0,0,11739.9,0
