trip_id,arrival_time,departure_time,stop_id,stop_sequence,stop_headsign,pickup_type,drop_off_type,shape_dist_traveled,timepoint
534538698,06:50:00,06:50:00,35317,1,,0,0,0.0,1
534538698,06:51:01,06:51:01,23750,9,,0,0,1606.2,0
534538698,06:51:37,06:51:37,23770,14,,0,0,2583.7,0
534538698,06:52:15,06:52:15,81364,21,,0,0,3585.8,0
534538698,06:53:16,06:53:16,82205,25,,0,0,5203.1,0
534538698,06:53:53,06:53:53,82207,29,,0,0,6194.5,0
534538698,06:54:32,06:54:32,82216,33,,0,0,7208.1,0
534538698,06:55:34,06:55:34,82227,43,,0,0,8859.7,0
534538698,06:56:00,06:56:00,82235,46,,0,0,9559.2,1
534538698,06:56:23,06:56:23,82237,49,,0,0,10144.9,0
534538698,06:57:16,06:57:16,82247,55,,0,0,11507.5,0
534538698,06:58:08,06:58:08,23370,62,,0,0,12838.1,0
534538698,06:59:00,06:59:00,23390,72,,0,0,14159.6,1
534538698,07:00:12,07:00:12,23420,86,,0,0,15752.0,0
534538698,07:00:41,07:00:41,23421,89,,0,0,16401.8,0
534538698,07:01:02,07:01:02,16440,92,,0,0,16862.2,0
534538698,07:01:52,07:01:52,16460,97,,0,0,17993.1,0
534538698,07:02:57,07:02:57,16480,109,,0,0,19437.2,0
534538698,07:04:00,07:04:00,9589,114,,0,0,20824.0,0
534538698,07:05:00,07:05:00,9605,121,,0,0,22164.0,1
686405558,07:05:00,07:05:00,9605,1,,0,0,0.0,1
686405558,07:05:57,07:05:57,9610,4,,0,0,910.8,0
686405558,07:08:00,07:08:00,9575,16,,0,0,2878.7,1
686405558,07:08:59,07:08:59,10917,23,,0,0,3649.6,0
686405558,07:10:31,07:10:31,29240,36,,0,0,4849.6,0
686405558,07:12:00,07:12:00,29242,47,,0,0,6016.7,1
686405558,07:12:35,07:12:35,25765,67,,0,0,7003.2,0
686405558,07:14:48,07:14:48,25790,104,,0,0,10752.7,0
686405558,07:15:03,07:15:03,25201,110,,0,0,11174.0,0
686405558,07:15:43,07:15:43,29920,116,,0,0,12287.8,0
686405558,07:16:13,07:16:13,29930,119,,0,0,13136.2,0
686405558,07:17:00,07:17:00,10513,130,,0,0,14457.1,1
686405558,07:17:43,07:17:43,10515,135,,0,0,15605.7,0
686405558,07:18:37,07:18:37,10010,145,,0,0,17060.3,0
686405558,07:19:01,07:19:01,10020,153,,0,0,17708.4,0
686405558,07:19:22,07:19:22,25840,160,,0,0,18273.1,0
686405558,07:20:10,07:20:10,25860,163,,0,0,19567.4,0
686405558,07:21:00,07:21:00,25880,166,,0,0,20913.7,1
686405558,07:21:20,07:21:20,25890,168,,0,0,21561.2,0
686405558,07:21:40,07:21:40,25900,170,,0,0,22228.8,0
686405558,07:22:22,07:22:22,25920,173,,0,0,23607.1,0
686405558,07:23:01,07:23:01,25940,176,,0,0,24893.6,0
686405558,07:23:40,07:23:40,25960,182,,0,0,26202.5,0
686405558,07:24:12,07:24:12,25980,187,,0,0,27234.6,0
686405558,07:24:44,07:24:44,26000,195,,0,0,28281.7,0
686405558,07:25:00,07:25:00,26010,200,,0,0,28826.8,1
686405558,07:25:21,07:25:21,26020,204,,0,0,29520.3,0
686405558,07:25:42,07:25:42,26030,207,,0,0,30223.2,0
686405558,07:26:20,07:26:20,26050,212,,0,0,31514.9,0
686405558,07:26:58,07:26:58,26060,216,,0,0,32808.8,0
686405558,07:27:37,07:27:37,26080,221,,0,0,34098.6,0
686405558,07:28:17,07:28:17,26100,232,,0,0,35450.1,0
686405558,07:28:36,07:28:36,26110,234,,0,0,36099.4,0
686405558,07:29:00,07:29:00,10860,240,,0,0,36903.1,1
686405558,07:29:22,07:29:22,10870,243,,0,0,37342.5,0
686405558,07:29:55,07:29:55,35230,249,,0,0,37976.4,0
686405558,07:30:43,07:30:43,38670,252,,0,0,38931.6,0
686405558,07:31:12,07:31:12,38680,254,,0,0,39494.9,0
686405558,07:32:24,07:32:24,38700,257,,0,0,40916.9,0
686405558,07:33:26,07:33:26,38720,264,,0,0,42147.9,0
686405558,07:34:00,07:34:00,38730,267,,0,0,42809.4,1
686405558,07:34:28,07:34:28,82120,272,,0,0,43500.3,0
686405558,07:34:55,07:34:55,82130,275,,0,0,44157.9,0
686405558,07:35:24,07:35:24,82140,278,,0,0,44871.5,0
686405558,07:36:27,07:36:27,38810,286,,0,0,46395.0,0
686405558,07:37:12,07:37:12,82160,292,,0,0,47494.3,0
686405558,07:40:00,07:40:00,81301,322,,0,0,51605.0,1
724894038,07:58:00,07:58:00,81301,1,,0,0,0.0,1
724894038,08:01:02,08:01:02,82230,35,,0,0,4607.9,0
724894038,08:01:42,08:01:42,39350,38,,0,0,5607.9,0
724894038,08:02:45,08:02:45,82250,47,,0,0,7193.7,0
724894038,08:03:07,08:03:07,82260,50,,0,0,7751.4,0
724894038,08:04:00,08:04:00,38050,57,,0,0,9095.8,1
724894038,08:04:29,08:04:29,38060,59,,0,0,9648.8,0
724894038,08:05:37,08:05:37,38080,66,,0,0,10972.9,0
724894038,08:06:16,08:06:16,38090,69,,0,0,11739.9,0
724894038,08:06:51,08:06:51,38100,71,,0,0,12420.2,0
724894038,08:07:26,08:07:26,38110,73,,0,0,13086.2,0
724894038,08:08:14,08:08:14,9670,78,,0,0,14028.8,0
724894038,08:08:38,08:08:38,9680,81,,0,0,14484.3,0
724894038,08:09:00,08:09:00,9690,84,,0,0,14918.4,1
724894038,08:09:25,08:09:25,24910,91,,0,0,15790.6,0
724894038,08:09:44,08:09:44,24920,93,,0,0,16457.1,0
724894038,08:10:23,08:10:23,24940,104,,0,0,17804.1,0
724894038,08:11:00,08:11:00,24950,109,,0,0,19113.0,0
724894038,08:11:38,08:11:38,24960,113,,0,0,20428.9,0
724894038,08:12:16,08:12:16,24980,118,,0,0,21758.6,0
724894038,08:12:35,08:12:35,24990,122,,0,0,22433.1,0
724894038,08:13:00,08:13:00,25000,127,,0,0,23306.3,1
724894038,08:13:17,08:13:17,25010,131,,0,0,23742.4,0
724894038,08:13:43,08:13:43,25020,137,,0,0,24413.2,0
724894038,08:14:35,08:14:35,25040,143,,0,0,25757.5,0
724894038,08:15:14,08:15:14,25050,148,,0,0,26748.1,0
724894038,08:16:18,08:16:18,25070,152,,0,0,28397.2,0
724894038,08:17:10,08:17:10,25090,155,,0,0,29727.9,0
724894038,08:17:35,08:17:35,25100,157,,0,0,30360.5,0
724894038,08:18:00,08:18:00,25110,159,,0,0,31013.2,1
724894038,08:19:17,08:19:17,25130,162,,0,0,32299.6,0
724894038,08:20:27,08:20:27,25140,164,,0,0,33465.5,0
724894038,08:20:53,08:20:53,10510,169,,0,0,33908.4,0
724894038,08:21:48,08:21:48,10525,179,,0,0,34832.6,0
724894038,08:22:49,08:22:49,10005,189,,0,0,35844.8,0
534531848,08:24:00,08:24:00,9978,1,,0,0,0.0,1
724894038,08:24:00,08:24:00,9978,194,,0,0,37034.0,1
534531848,08:24:57,08:24:57,29130,16,,0,0,1329.3,0
534531848,08:25:41,08:25:41,25200,19,,0,0,2337.7,0
534531848,08:25:59,08:25:59,25202,20,,0,0,2753.4,0
534531848,08:26:36,08:26:36,25210,31,,0,0,3618.8,0
534531848,08:28:23,08:28:23,75406,65,,0,0,6091.4,0
534531848,08:29:00,08:29:00,75403,84,,0,0,6958.0,1
534531848,08:30:28,08:30:28,75402,104,,0,0,7836.4,0
534531848,08:31:30,08:31:30,75404,115,,0,0,8456.7,0
534531848,08:33:51,08:33:51,75405,143,,0,0,9863.4,0
534531848,08:36:00,08:36:00,9147,159,,0,0,11149.2,1
534531848,08:38:04,08:38:04,9630,167,,0,0,12462.6,0
534531848,08:40:00,08:40:00,9650,170,,0,0,13692.7,1
534531848,08:40:59,08:40:59,23500,175,,0,0,14872.9,0
534531848,08:41:57,08:41:57,23520,177,,0,0,16041.5,0
534531848,08:42:51,08:42:51,23530,182,,0,0,17127.9,0
534531848,08:43:15,08:43:15,23540,192,,0,0,17628.3,0
534531848,08:44:37,08:44:37,23561,200,,0,0,19266.3,0
534531848,08:45:24,08:45:24,23580,205,,0,0,20222.6,0
534531848,08:46:29,08:46:29,23600,221,,0,0,21525.4,0
534531848,08:47:00,08:47:00,23610,232,,0,0,22154.4,1
534531848,08:47:49,08:47:49,82145,240,,0,0,23393.0,0
534531848,08:48:46,08:48:46,82155,247,,0,0,24824.7,0
534531848,08:49:34,08:49:34,82165,253,,0,0,26033.3,0
534531848,08:50:00,08:50:00,82167,256,,0,0,26687.9,1
534531848,08:50:35,08:50:35,82175,259,,0,0,27358.3,0
